data;codcli;Vendedor;produto;des_cat_pro;produto;origem;peso_liquido;valor_total;movimento
17/01/2022;1965;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2908;4652,8;ENTRADA
17/01/2022;55;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2370;3910,5;ENTRADA
17/01/2022;2378;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1760;2816;ENTRADA
17/01/2022;5377;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3420;5643;ENTRADA
17/01/2022;3958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;590;944;ENTRADA
17/01/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;9780;15648;ENTRADA
17/01/2022;2116;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;28372.5;61852,05;SAIDA
17/02/2022;5183;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1420;2201;ENTRADA
17/02/2022;5754;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1150;1955;ENTRADA
17/02/2022;5414;Vendedor L;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;880;1364;ENTRADA
17/02/2022;5377;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2030;3349,5;ENTRADA
17/02/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3420;5472;ENTRADA
17/02/2022;1886;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3570;5890,5;ENTRADA
17/02/2022;4052;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;640;992;ENTRADA
17/02/2022;5794;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1000;1600;ENTRADA
17/02/2022;925;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4780;7648;ENTRADA
17/02/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2320;3712;ENTRADA
17/02/2022;142;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;765;1224;ENTRADA
17/02/2022;5670;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2510;4016;ENTRADA
17/02/2022;640;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;8780;14926;ENTRADA
17/02/2022;2599;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;10430;16688;ENTRADA
17/02/2022;2635;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;400;620;ENTRADA
17/02/2022;3303;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;400;660;ENTRADA
17/03/2022;5861;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;15260;25179;ENTRADA
17/03/2022;3303;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;560;952;ENTRADA
17/03/2022;1886;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2430;4131;ENTRADA
17/03/2022;3473;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;270;418,5;ENTRADA
17/03/2022;5184;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;340;510;ENTRADA
17/03/2022;640;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3210;5457;ENTRADA
17/03/2022;5377;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2450;4165;ENTRADA
17/03/2022;40;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1550;2635;ENTRADA
17/03/2022;2994;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3010;4966,5;ENTRADA
17/03/2022;4778;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;213;330,15;ENTRADA
17/03/2022;2655;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2190;3504;ENTRADA
17/03/2022;6135;Vendedor L;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;895;1342,5;ENTRADA
17/03/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1860;3069;ENTRADA
17/03/2022;5068;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;8570;14140,5;ENTRADA
17/03/2022;631;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5260;8679;ENTRADA
17/03/2022;5670;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2270;3745,5;ENTRADA
17/05/2022;6141;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;480;864;ENTRADA
17/05/2022;1409;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;180;324;ENTRADA
17/05/2022;4450;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6320;12324;ENTRADA
17/05/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2050;3997,5;ENTRADA
17/05/2022;5035;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5120;10240;ENTRADA
17/05/2022;2453;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;170;331,5;ENTRADA
17/05/2022;3958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;180;351;ENTRADA
17/05/2022;5894;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;190;342;ENTRADA
17/05/2022;5035;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1540;3080;ENTRADA
17/05/2022;6163;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;7540;14326;ENTRADA
17/05/2022;5623;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3310;6620;ENTRADA
17/05/2022;6;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1320;2574;ENTRADA
17/05/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;12720;25440;ENTRADA
17/05/2022;1;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;16150;33915;SAIDA
17/05/2022;1;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;15820;33222;SAIDA
17/05/2022;1;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;14740;30954;SAIDA
17/06/2022;2969;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3000;5966,58;ENTRADA
17/06/2022;1;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;18750;28687,5;SAIDA
17/06/2022;1;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;12640;19339,2;SAIDA
17/06/2022;1;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;14495;22177,35;SAIDA
17/06/2022;1;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;14865;22743,45;SAIDA
17/06/2022;1;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;19580;29957,4;SAIDA
18/01/2022;3667;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1980;3069;ENTRADA
18/01/2022;4418;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4600;7360;ENTRADA
18/01/2022;5287;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;230;356,5;ENTRADA
18/01/2022;2946;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1280;2112;ENTRADA
18/01/2022;5942;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;150;232,5;ENTRADA
18/01/2022;1098;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3040;5016;ENTRADA
18/01/2022;2535;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;80;124;ENTRADA
18/01/2022;55;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1180;1947;ENTRADA
18/01/2022;2855;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;550;852,5;ENTRADA
18/01/2022;292;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3560;5874;ENTRADA
18/01/2022;3879;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;130;201,5;ENTRADA
18/01/2022;5670;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1309;2094,4;ENTRADA
18/01/2022;4450;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6700;10720;ENTRADA
18/01/2022;207;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;900;1395;ENTRADA
18/01/2022;2117;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;33996;67605,47;SAIDA
18/02/2022;5377;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2880;4752;ENTRADA
18/02/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2420;3872;ENTRADA
18/02/2022;5844;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;700;1085;ENTRADA
18/02/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;663;1060,8;ENTRADA
18/02/2022;4418;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6170;9872;ENTRADA
18/02/2022;215;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1710;2565;ENTRADA
18/02/2022;1098;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4150;6847,5;ENTRADA
18/02/2022;640;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1400;2380;ENTRADA
18/02/2022;1779;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2620;4192;ENTRADA
18/02/2022;1886;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1250;2062,5;ENTRADA
18/02/2022;2378;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1860;2883;ENTRADA
18/02/2022;4450;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6570;10512;ENTRADA
18/02/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;8380;13408;ENTRADA
18/02/2022;6138;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2470;3828,5;ENTRADA
18/02/2022;557;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;29730;59121,97;SAIDA
18/03/2022;4450;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6930;11434,5;ENTRADA
18/03/2022;115;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;13280;21248;ENTRADA
18/03/2022;3958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;820;1353;ENTRADA
18/03/2022;3303;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;420;714;ENTRADA
18/03/2022;5377;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2340;3978;ENTRADA
18/03/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;9550;16426;ENTRADA
18/03/2022;40;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6670;11339;ENTRADA
18/03/2022;5894;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;270;418,5;ENTRADA
18/03/2022;3958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;310;511,5;ENTRADA
18/03/2022;1151;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;270;445,5;ENTRADA
18/03/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2280;3921,6;ENTRADA
18/03/2022;5039;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6410;10897;ENTRADA
18/04/2022;3651;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;560;1008;ENTRADA
18/04/2022;3651;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;100;180;ENTRADA
18/04/2022;3668;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;960;1632;ENTRADA
18/04/2022;473;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2000;2000;ENTRADA
18/04/2022;2994;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1740;2958;ENTRADA
18/04/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;8900;16020;ENTRADA
18/04/2022;3958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;550;962,5;ENTRADA
18/04/2022;4418;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5810;10458;ENTRADA
18/04/2022;4204;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;7270;12722,5;ENTRADA
18/04/2022;3295;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2980;4470;ENTRADA
18/04/2022;5952;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6310;10411,5;ENTRADA
18/04/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;945;1653,75;ENTRADA
18/04/2022;2655;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1730;2941;ENTRADA
18/04/2022;4289;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2260;3955;ENTRADA
18/04/2022;142;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3540;6195;ENTRADA
18/04/2022;631;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4570;7997,5;ENTRADA
18/04/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3510;6142,5;ENTRADA
18/04/2022;1;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;23510;43023,3;SAIDA
18/04/2022;1;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;14375;26306,25;SAIDA
18/05/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2730;5323,5;ENTRADA
18/05/2022;5794;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1910;3724,5;ENTRADA
18/05/2022;46;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;9110;18675,5;ENTRADA
18/05/2022;3958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;540;1053;ENTRADA
18/05/2022;112;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;210;409,5;ENTRADA
18/05/2022;2751;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1840;3588;ENTRADA
18/05/2022;6246;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;380;684;ENTRADA
18/05/2022;2453;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;250;487,5;ENTRADA
18/05/2022;6150;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;430;860;ENTRADA
18/05/2022;3596;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1560;2808;ENTRADA
18/05/2022;4094;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2000;4200;ENTRADA
18/05/2022;631;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3910;7624,5;ENTRADA
18/05/2022;1;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;14690;30849;SAIDA
19/01/2022;1151;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;830;1328;ENTRADA
19/01/2022;1881;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;810;1255,5;ENTRADA
19/01/2022;465;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;615;984;ENTRADA
19/01/2022;3908;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2365;3784;ENTRADA
19/01/2022;973;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;670;1038,5;ENTRADA
19/01/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2050;3280;ENTRADA
19/01/2022;5183;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2780;4309;ENTRADA
19/01/2022;4038;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;210;325,5;ENTRADA
19/01/2022;3303;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;320;528;ENTRADA
19/01/2022;2855;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;330;511,5;ENTRADA
19/01/2022;3557;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;230;356,5;ENTRADA
19/01/2022;4892;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1840;2852;ENTRADA
19/01/2022;5958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1680;2604;ENTRADA
19/01/2022;3303;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;430;709,5;ENTRADA
19/01/2022;14;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3400;5100;ENTRADA
19/01/2022;6066;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;127.5;191,25;ENTRADA
19/01/2022;4418;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5190;8304;ENTRADA
19/03/2022;3599;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;24150;44677,5;ENTRADA
19/03/2022;3599;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;25630;47415,5;ENTRADA
19/04/2022;4696;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2300;4025;ENTRADA
19/04/2022;3303;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;280;504;ENTRADA
19/04/2022;1098;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2740;4932;ENTRADA
19/04/2022;4363;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2290;5038;ENTRADA
19/04/2022;4418;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4250;7650;ENTRADA
19/04/2022;1779;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2190;3832,5;ENTRADA
19/04/2022;781;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;595;922,25;ENTRADA
19/04/2022;4257;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;150;262,5;ENTRADA
19/04/2022;4363;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1800;3960;ENTRADA
19/04/2022;5958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1180;2065;ENTRADA
19/04/2022;26;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1490;2607,5;ENTRADA
19/04/2022;3303;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;240;432;ENTRADA
19/04/2022;1;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;17020;31146,6;SAIDA
19/04/2022;1;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;13230;24210,9;SAIDA
19/04/2022;1;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;14325;26214,75;SAIDA
19/04/2022;1;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;16370;29957,1;SAIDA
19/04/2022;1;NULL;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;16510;30213,3;SAIDA
19/05/2022;3651;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;100;200;ENTRADA
19/05/2022;6192;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2620;5109;ENTRADA
19/05/2022;6290;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;700;1260;ENTRADA
19/05/2022;6284;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;130;234;ENTRADA
19/05/2022;4418;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5750;11212,5;ENTRADA
19/05/2022;5670;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2790;5440,5;ENTRADA
19/05/2022;40;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;990;1980;ENTRADA
19/05/2022;1552;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1270;2476,5;ENTRADA
19/05/2022;1391;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;240;432;ENTRADA
19/05/2022;6012;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2430;4738,5;ENTRADA
19/05/2022;2804;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;450;877,5;ENTRADA
19/05/2022;1938;Vendedor I;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3520;6864;ENTRADA
19/05/2022;5930;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1950;3802,5;ENTRADA
19/05/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1590;3100,5;ENTRADA
19/05/2022;2946;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6600;12870;ENTRADA
19/05/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1750;3412,5;ENTRADA
19/05/2022;1;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;14255;29935,5;SAIDA
19/05/2022;1;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;17435;36613,5;SAIDA
19/05/2022;1;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;17130;35973;SAIDA
20/01/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;625;1000;ENTRADA
20/01/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3480;5568;ENTRADA
20/01/2022;6073;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;190;294,5;ENTRADA
20/01/2022;5868;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;400;620;ENTRADA
20/01/2022;5982;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;650;1040;ENTRADA
20/01/2022;4450;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2980;4768;ENTRADA
20/01/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2860;4576;ENTRADA
20/01/2022;292;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3960;6534;ENTRADA
20/01/2022;3667;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2420;3751;ENTRADA
20/01/2022;6012;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1680;2688;ENTRADA
20/01/2022;6060;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3660;5673;ENTRADA
20/01/2022;3303;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;760;1254;ENTRADA
20/01/2022;2217;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;270;418,5;ENTRADA
20/01/2022;631;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5020;8032;ENTRADA
20/01/2022;2116;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;35214.3;76767,17;SAIDA
20/04/2022;5670;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1570;2904,5;ENTRADA
20/04/2022;3294;Vendedor M;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;980;980;ENTRADA
20/04/2022;1336;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1040;1924;ENTRADA
20/04/2022;631;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5960;11026;ENTRADA
20/04/2022;1660;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;270;459;ENTRADA
20/04/2022;3908;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;10110;19209;ENTRADA
20/04/2022;3350;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;240;408;ENTRADA
20/04/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2050;3895;ENTRADA
